State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Kerala,Thiruvananthapuram,Neyyatinkara,Cucumbar(Kheera),Cucumbar,FAQ,23/08/2025,3600,4000,3700
Kerala,Thiruvananthapuram,Neyyatinkara,"Green Chilli","Green Chilly",FAQ,23/08/2025,7500,8000,7700
Kerala,Thiruvananthapuram,Neyyatinkara,Pumpkin,Other,FAQ,23/08/2025,3400,4000,3600
Kerala,Thiruvananthapuram,Neyyatinkara,Tomato,Tomato,FAQ,23/08/2025,5400,6000,5700
Kerala,Thiruvananthapuram,"PAPPANCHANI VFPCK","Amranthas Red","Chawli Lal",FAQ,23/08/2025,48,50,49
Kerala,Thiruvananthapuram,Parassala,Beans,"Beans (Whole)",FAQ,23/08/2025,5800,6000,5800
Kerala,Thiruvananthapuram,Parassala,Brinjal,Round,FAQ,23/08/2025,4800,5000,4800
Kerala,Thiruvananthapuram,Parassala,"Elephant Yam (Suran)","Elephant Yam (Suran)",FAQ,23/08/2025,5000,5500,5000
Kerala,Wayanad,Kalpetta,"Black pepper",Other,FAQ,23/08/2025,66500,67500,67500
Kerala,Wayanad,Kalpetta,Snakeguard,Other,FAQ,23/08/2025,2200,2300,2300
Kerala,Wayanad,Manathavady,"Black pepper",Ungrabled,FAQ,23/08/2025,66000,66000,66000
Kerala,Wayanad,Pulpally,Ginger(Dry),Other,FAQ,23/08/2025,1240,1260,1250
"Madhya Pradesh",Badwani,Badwani(F&V),"Bitter gourd","Bitter Gourd",FAQ,23/08/2025,1300,1300,1300
"Madhya Pradesh",Badwani,Badwani(F&V),"Sponge gourd","Sponge gourd",FAQ,23/08/2025,1700,1700,1700
"Madhya Pradesh",Indore,Indore(F&V),Chikoos(Sapota),Sapota,Medium,23/08/2025,1000,3000,2000
"Madhya Pradesh",Indore,Indore(F&V),Coriander(Leaves),Coriander,FAQ,23/08/2025,600,1600,1000
"Madhya Pradesh",Sagar,Sagar(F&V),Cauliflower,Other,FAQ,23/08/2025,600,1000,800
"Madhya Pradesh",Sagar,Sagar(F&V),Cucumbar(Kheera),Other,FAQ,23/08/2025,600,1000,800
"NCT of Delhi",Delhi,Azadpur,Apple,Condition,Large,23/08/2025,4000,6000,5000
"NCT of Delhi",Delhi,Azadpur,Ginger(Green),"Green Ginger",FAQ,23/08/2025,1500,6000,4000
"NCT of Delhi",Delhi,Azadpur,Onion,Onion,FAQ,23/08/2025,500,1875,1406
"NCT of Delhi",Delhi,Azadpur,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,23/08/2025,1000,3000,2250
"NCT of Delhi",Delhi,Azadpur,Tomato,Tomato,FAQ,23/08/2025,1200,4800,3098
Odisha,Boudh,Boudh,Potato,Other,Non-FAQ,23/08/2025,1000,1500,1200
Odisha,Boudh,Khunthabandha,"Bitter gourd",Other,FAQ,23/08/2025,3500,4500,4000
Odisha,Boudh,Khunthabandha,Brinjal,Other,FAQ,23/08/2025,2500,4000,3000
Odisha,Boudh,Khunthabandha,Pumpkin,Other,FAQ,23/08/2025,800,1500,1000
Odisha,Boudh,Khunthabandha,Tomato,Other,Non-FAQ,23/08/2025,2000,2500,2200
Odisha,Gajapati,Kasinagar,Cauliflower,Other,FAQ,23/08/2025,2500,3000,3000
Punjab,Amritsar,Chogawan,"Bhindi(Ladies Finger)",Bhindi,FAQ,23/08/2025,700,1000,800
Punjab,Bhatinda,"Bhagta Bhai Ka",Banana,Other,Medium,23/08/2025,3400,3400,3400
Punjab,Bhatinda,Raman,Potato,Other,FAQ,23/08/2025,905,1005,960
Punjab,Ferozpur,Zira,Capsicum,Capsicum,FAQ,23/08/2025,4000,5000,4500
Punjab,Ferozpur,Zira,Onion,Local,FAQ,23/08/2025,1600,2000,1800
Punjab,Ferozpur,Zira,Papaya,Other,Large,23/08/2025,3000,3500,3300
Punjab,Gurdaspur,"Dera Baba Nanak",Brinjal,Round,FAQ,23/08/2025,1300,1500,1400
Punjab,Gurdaspur,Kalanaur,"Green Chilli","Green Chilly",FAQ,23/08/2025,3500,3500,3500
Punjab,Gurdaspur,Kalanaur,Pumpkin,Other,FAQ,23/08/2025,350,350,350
Punjab,Hoshiarpur,Mukerian(Talwara),Apple,Other,Medium,23/08/2025,5000,8000,6500
Punjab,Hoshiarpur,Mukerian(Talwara),"Bitter gourd","Bitter Gourd",FAQ,23/08/2025,2500,3500,3000
Punjab,Hoshiarpur,Mukerian(Talwara),"Bottle gourd","Bottle Gourd",FAQ,23/08/2025,2000,3000,2500
Punjab,Hoshiarpur,Mukerian(Talwara),Capsicum,Capsicum,FAQ,23/08/2025,8000,10000,9000
Punjab,Hoshiarpur,Mukerian(Talwara),"Field Pea","Field Pea",FAQ,23/08/2025,8000,10000,9000
Punjab,Hoshiarpur,Mukerian(Talwara),"French Beans (Frasbean)","French Beans (Frasbean)",FAQ,23/08/2025,8000,10000,9000
Punjab,Ludhiana,Khanna,Banana,Other,Medium,23/08/2025,1600,1600,1600
Punjab,Ludhiana,Khanna,Ginger(Green),Other,FAQ,23/08/2025,3000,6000,4000
Punjab,Ludhiana,Khanna,"Green Chilli",Other,FAQ,23/08/2025,2500,3500,3000
Punjab,Ludhiana,Khanna,Guava,Guava,Medium,23/08/2025,1000,2500,1500
Punjab,Ludhiana,Khanna,Potato,Other,FAQ,23/08/2025,500,1500,1000
Punjab,Ludhiana,Khanna,Pumpkin,Other,FAQ,23/08/2025,400,1000,700
Punjab,Ludhiana,Ludhiana,Ashgourd,Other,FAQ,23/08/2025,700,1700,1000
Punjab,Ludhiana,Ludhiana,"Bhindi(Ladies Finger)",Other,FAQ,23/08/2025,1500,2000,1800
Punjab,Ludhiana,Ludhiana,Lemon,Other,FAQ,23/08/2025,2000,2800,2500
Punjab,Ludhiana,Ludhiana,Pomegranate,Other,Medium,23/08/2025,3000,7000,5000
Punjab,Ludhiana,Sahnewal,"Bitter gourd","Bitter Gourd",FAQ,23/08/2025,3000,3000,3000
Punjab,Sangrur,Ahmedgarh,Apple,American,Medium,23/08/2025,5000,5300,5000
Punjab,Sangrur,Ahmedgarh,Tomato,Other,FAQ,23/08/2025,4000,4200,4000
Punjab,Tarntaran,Patti,"Bhindi(Ladies Finger)",Other,FAQ,23/08/2025,2500,3000,2800
Punjab,Tarntaran,Patti,"Bitter gourd",Other,FAQ,23/08/2025,4000,5000,4500
Punjab,Tarntaran,Patti,"Bottle gourd",Other,FAQ,23/08/2025,2500,3000,2800
Punjab,Tarntaran,Patti,Carrot,Other,FAQ,23/08/2025,3000,4000,3500
Punjab,Tarntaran,Patti,"Green Chilli",Other,FAQ,23/08/2025,1500,2000,1800
Punjab,Tarntaran,Patti,Guava,Other,Medium,23/08/2025,3000,4000,3500
Punjab,Tarntaran,Patti,Onion,Other,FAQ,23/08/2025,2000,2500,2200
Punjab,Tarntaran,Patti,"Round gourd",Other,FAQ,23/08/2025,3000,4000,3500
Punjab,Tarntaran,Tarantaran,Brinjal,Other,FAQ,23/08/2025,2000,2500,2400
Punjab,Tarntaran,Tarantaran,Onion,Other,FAQ,23/08/2025,1300,1500,1400
Rajasthan," Jhunjhunu",Surajgarh,Mustard,Other,FAQ,23/08/2025,6700,6700,6700
Rajasthan,Baran,Anta,Wheat,Other,FAQ,23/08/2025,2525,2525,2525
Rajasthan,Baran,Baran,"Bengal Gram(Gram)(Whole)",Other,Non-FAQ,23/08/2025,5400,5400,5400
Rajasthan,Baran,Baran,"Corriander seed",Other,FAQ,23/08/2025,6899,7180,7052
Rajasthan,Chittorgarh,Begu,Maize,Other,FAQ,23/08/2025,2200,2260,2250
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Banana,Other,Medium,23/08/2025,2500,2900,2700
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Bhindi(Ladies Finger)",Other,FAQ,23/08/2025,1900,2300,2100
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Cabbage,Other,FAQ,23/08/2025,1200,1600,1400
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Capsicum,Other,FAQ,23/08/2025,2600,3000,2800
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Guava,Guava,Medium,23/08/2025,3300,3700,3500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Pineapple,Other,Medium,23/08/2025,4800,5200,5000
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Sponge gourd","Sponge gourd",FAQ,23/08/2025,1500,1900,1700
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Tinda,Other,FAQ,23/08/2025,1900,2300,2100
Rajasthan,"Jaipur Rural",Bassi,Tomato,Other,Non-FAQ,23/08/2025,6500,7000,6750
Rajasthan,Jhalawar,Khanpur,Wheat,Other,FAQ,23/08/2025,2600,2695,2695
Rajasthan,Udaipur,Fatehnagar,Wheat,Local,FAQ,23/08/2025,2610,2690,2662
Telangana,Adilabad,"Adilabad(Rythu Bazar)",Cabbage,Cabbage,FAQ,23/08/2025,5000,5200,5000
Telangana,Adilabad,"Adilabad(Rythu Bazar)","Green Chilli","Green Chilly",FAQ,23/08/2025,7000,7200,7000
Telangana,Hyderabad,Gudimalkapur,Astera,Astera,FAQ,23/08/2025,120,160,140
Telangana,Hyderabad,Gudimalkapur,"Gladiolus Cut Flower","Gladiolus Cut Flower",FAQ,23/08/2025,60,80,70
Telangana,Hyderabad,Gudimalkapur,Jarbara,Jerbara,FAQ,23/08/2025,120,160,140
Telangana,Nalgonda,Suryapeta,"Arhar (Tur/Red Gram)(Whole)",Local,FAQ,23/08/2025,4523,4523,4523
Telangana,"Ranga Reddy",Chevella,Brinjal,Other,FAQ,23/08/2025,4000,4000,4000
Telangana,"Ranga Reddy",Chevella,Cauliflower,"African Sarson",FAQ,23/08/2025,2000,2000,2000
Telangana,"Ranga Reddy",Chevella,Tomato,Deshi,FAQ,23/08/2025,2500,2500,2500
Telangana,Warangal,Warangal,Beetroot,Beetroot,FAQ,23/08/2025,3000,3200,3100
Telangana,Warangal,Warangal,"Bitter gourd","Bitter Gourd",FAQ,23/08/2025,2000,2400,2200
Telangana,Warangal,Warangal,Colacasia,Colacasia,FAQ,23/08/2025,3500,4000,3750
Telangana,Warangal,Warangal,Cucumbar(Kheera),Cucumbar,FAQ,23/08/2025,1600,2000,1800
Telangana,Warangal,Warangal,"French Beans (Frasbean)","French Beans (Frasbean)",FAQ,23/08/2025,9500,10000,9750
Telangana,Warangal,Warangal,"Yam (Ratalu)","Yam (Ratalu)",FAQ,23/08/2025,3500,4000,3750
Tripura,"North Tripura",Dasda,Brinjal,Round/Long,FAQ,23/08/2025,1500,2000,1750
Tripura,"South District",Barpathari,Brinjal,Round/Long,FAQ,23/08/2025,3900,4100,4000
Tripura,"South District",Barpathari,"Kartali (Kantola)","Kartali (Kantola)",FAQ,23/08/2025,5900,6100,6000
"Uttar Pradesh",Agra,Achnera,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,23/08/2025,2220,2300,2260
"Uttar Pradesh",Agra,Achnera,Banana,"Banana - Ripe",Medium,23/08/2025,2550,2650,2600
"Uttar Pradesh",Agra,Achnera,Lemon,Lemon,FAQ,23/08/2025,3400,3480,3440
"Uttar Pradesh",Agra,Achnera,Tomato,Deshi,FAQ,23/08/2025,3850,3950,3900
"Uttar Pradesh",Agra,Agra,"Bhindi(Ladies Finger)",Bhindi,FAQ,23/08/2025,1450,1650,1540
"Uttar Pradesh",Agra,Agra,"Bitter gourd","Bitter Gourd",FAQ,23/08/2025,2300,2550,2400
"Uttar Pradesh",Agra,Agra,"Bottle gourd","Bottle Gourd",FAQ,23/08/2025,1450,1700,1550
"Uttar Pradesh",Agra,Agra,"Green Chilli","Green Chilly",FAQ,23/08/2025,4400,4700,4550
"Uttar Pradesh",Agra,Agra,Pomegranate,Pomogranate,Medium,23/08/2025,5700,6500,6050
"Uttar Pradesh",Aligarh,Aligarh,Onion,Red,FAQ,23/08/2025,1300,1400,1350
"Uttar Pradesh",Aligarh,Charra,"Green Chilli","Green Chilly",FAQ,23/08/2025,4800,5000,4900
"Uttar Pradesh",Aligarh,Charra,Onion,Red,FAQ,23/08/2025,1500,1700,1600
"Uttar Pradesh",Aligarh,Charra,Pumpkin,Pumpkin,FAQ,23/08/2025,600,800,700
"Uttar Pradesh",Aligarh,Khair,Tomato,Hybrid,Non-FAQ,23/08/2025,2400,4000,3500
"Uttar Pradesh",Ambedkarnagar,Akbarpur,Pumpkin,Pumpkin,FAQ,23/08/2025,1600,1700,1650
"Uttar Pradesh",Amethi,Sultanpur,"Mousambi(Sweet Lime)",Mousambi,Medium,23/08/2025,3380,3480,3400
"Uttar Pradesh",Amethi,Sultanpur,Onion,Red,Non-FAQ,23/08/2025,1100,1140,1125
"Uttar Pradesh",Amethi,Sultanpur,Tomato,Deshi,Non-FAQ,23/08/2025,3750,3785,3770
"Uttar Pradesh",Amroha,Amroha,Apple,Delicious,Medium,23/08/2025,8500,8700,8600
"Uttar Pradesh",Amroha,Amroha,Garlic,Garlic,FAQ,23/08/2025,6200,6300,6260
"Uttar Pradesh",Amroha,Amroha,Gur(Jaggery),Yellow,FAQ,23/08/2025,4300,4350,4320
"Uttar Pradesh",Amroha,Amroha,"Mousambi(Sweet Lime)",Mousambi,Medium,23/08/2025,3250,3350,3300
"Uttar Pradesh",Amroha,Amroha,Pumpkin,Pumpkin,FAQ,23/08/2025,1200,1300,1250
"Uttar Pradesh",Amroha,Amroha,Rice,III,FAQ,23/08/2025,3220,3250,3240
"Uttar Pradesh",Amroha,Amroha,Wheat,Dara,FAQ,23/08/2025,2540,2560,2550
"Uttar Pradesh",Amroha,Dhanaura,Apple,"Kasmir/Shimla - II",Medium,23/08/2025,3000,4000,3500
"Uttar Pradesh",Amroha,Hasanpur,Cabbage,Cabbage,FAQ,23/08/2025,1410,1500,1450
"Uttar Pradesh",Amroha,Hasanpur,Ginger(Green),"Green Ginger",FAQ,23/08/2025,2100,3000,2520
"Uttar Pradesh",Amroha,Hasanpur,Lemon,Lemon,FAQ,23/08/2025,2100,3000,2520
"Uttar Pradesh",Amroha,Hasanpur,Potato,Potato,FAQ,23/08/2025,810,1000,850
"Uttar Pradesh",Amroha,Hasanpur,Ridgeguard(Tori),Other,FAQ,23/08/2025,1410,1500,1450
"Uttar Pradesh",Auraiya,Achalda,Apple,Delicious,Medium,23/08/2025,7100,7300,7200
"Uttar Pradesh",Auraiya,Achalda,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,23/08/2025,5900,6050,5940
"Uttar Pradesh",Auraiya,Achalda,Brinjal,Round/Long,FAQ,23/08/2025,1560,1720,1620
"Uttar Pradesh",Auraiya,Achalda,Rice,III,FAQ,23/08/2025,3000,3120,3030
"Uttar Pradesh",Auraiya,Auraiya,Cucumbar(Kheera),Cucumbar,FAQ,23/08/2025,1675,1850,1770
"Uttar Pradesh",Auraiya,Auraiya,Gur(Jaggery),Red,FAQ,23/08/2025,4355,4560,4450
"Uttar Pradesh",Auraiya,Auraiya,"Sponge gourd","Sponge gourd",FAQ,23/08/2025,1735,1920,1830
"Uttar Pradesh",Auraiya,Auraiya,"White Peas","White Peas",FAQ,23/08/2025,3500,3750,3650
"Uttar Pradesh",Ayodhya,Faizabad,"Bottle gourd","Bottle Gourd",FAQ,23/08/2025,1720,1800,1750
"Uttar Pradesh",Ayodhya,Faizabad,Mustard,Sarson(Black),FAQ,23/08/2025,6370,6520,6480
"Uttar Pradesh",Ayodhya,Faizabad,Paddy(Dhan)(Common),Common,FAQ,23/08/2025,2100,2300,2195
"Uttar Pradesh",Ayodhya,Faizabad,Pumpkin,Pumpkin,FAQ,23/08/2025,1520,1660,1600
"Uttar Pradesh",Azamgarh,Azamgarh,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,23/08/2025,9850,9950,9900
"Uttar Pradesh",Azamgarh,Azamgarh,"Bengal Gram Dal (Chana Dal)","Bengal Gram Dal",FAQ,23/08/2025,7435,7535,7485
"Uttar Pradesh",Azamgarh,Azamgarh,Ginger(Green),"Green Ginger",FAQ,23/08/2025,3625,3775,3700
"Uttar Pradesh",Azamgarh,Azamgarh,Potato,Desi,FAQ,23/08/2025,990,1150,1065
"Uttar Pradesh",Azamgarh,Azamgarh,Pumpkin,Pumpkin,FAQ,23/08/2025,1275,1425,1350
"Uttar Pradesh",Azamgarh,Azamgarh,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,23/08/2025,2025,2175,2100
"Uttar Pradesh",Azamgarh,Azamgarh,Tomato,Hybrid,FAQ,23/08/2025,4000,4150,4075
"Uttar Pradesh",Azamgarh,Azamgarh,Wheat,Dara,FAQ,23/08/2025,2485,2585,2535
"Uttar Pradesh",Badaun,Badayoun,Garlic,Garlic,FAQ,23/08/2025,6400,6520,6450
"Uttar Pradesh",Badaun,Badayoun,Maize,Yellow,Non-FAQ,23/08/2025,1870,1960,1900
"Uttar Pradesh",Badaun,Shahaswan,Brinjal,Brinjal,FAQ,23/08/2025,950,1100,1000
"Uttar Pradesh",Badaun,Shahaswan,Onion,Red,Non-FAQ,23/08/2025,1400,1600,1500
"Uttar Pradesh",Badaun,Wazirganj,Rice,III,FAQ,23/08/2025,3400,3425,3410
"Uttar Pradesh",Badaun,Wazirganj,Wheat,Dara,FAQ,23/08/2025,2500,2525,2510
"Uttar Pradesh",Baghpat,Bagpat,Brinjal,Round/Long,FAQ,23/08/2025,1300,1500,1400
"Uttar Pradesh",Baghpat,Baraut,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,23/08/2025,9800,10200,10020
"Uttar Pradesh",Baghpat,Baraut,Cabbage,Cabbage,FAQ,23/08/2025,1650,1750,1700
"Uttar Pradesh",Baghpat,Baraut,Cucumbar(Kheera),Cucumbar,FAQ,23/08/2025,1900,2000,1965
"Uttar Pradesh",Baghpat,Baraut,Potato,Desi,FAQ,23/08/2025,900,1200,1050
"Uttar Pradesh",Baghpat,Baraut,Potato,Desi,Non-FAQ,23/08/2025,800,1000,900
"Uttar Pradesh",Baghpat,Baraut,Rice,III,FAQ,23/08/2025,3200,3400,3325
"Uttar Pradesh",Bahraich,Naanpara,"Banana - Green","Banana - Green",FAQ,23/08/2025,600,680,640
"Uttar Pradesh",Bahraich,Naanpara,Cauliflower,Cauliflower,FAQ,23/08/2025,700,800,750
"Uttar Pradesh",Bahraich,Naanpara,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,23/08/2025,900,960,925
"Uttar Pradesh",Ballia,Ballia,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,23/08/2025,6600,6650,6625
"Uttar Pradesh",Ballia,Ballia,"Mousambi(Sweet Lime)",Mousambi,Medium,23/08/2025,3560,3670,3615
"Uttar Pradesh",Ballia,Ballia,Tomato,Hybrid,FAQ,23/08/2025,4060,4140,4100
"Uttar Pradesh",Ballia,Ballia,"White Peas","White Peas",FAQ,23/08/2025,4150,4210,4180
"Uttar Pradesh",Ballia,Rasda,Apple,Delicious,Medium,23/08/2025,9055,9200,9125
"Uttar Pradesh",Ballia,Rasda,Lemon,Lemon,FAQ,23/08/2025,4465,4600,4525
"Uttar Pradesh",Ballia,Rasda,Raddish,Other,FAQ,23/08/2025,2175,2300,2240
"Uttar Pradesh",Ballia,Rasda,Tomato,Deshi,FAQ,23/08/2025,4020,4155,4080
"Uttar Pradesh",Ballia,Vilthararoad,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,23/08/2025,11000,12000,11500
"Uttar Pradesh",Balrampur,Balrampur,"Bottle gourd","Bottle Gourd",FAQ,23/08/2025,1750,1950,1840
"Uttar Pradesh",Balrampur,Balrampur,"Lentil (Masur)(Whole)","Masoor Gola",FAQ,23/08/2025,7150,7360,7250
"Uttar Pradesh",Balrampur,Balrampur,Potato,Desi,FAQ,23/08/2025,1000,1200,1100
"Uttar Pradesh",Balrampur,Balrampur,Pumpkin,Pumpkin,FAQ,23/08/2025,1720,1950,1830
"Uttar Pradesh",Balrampur,Balrampur,Tomato,Hybrid,FAQ,23/08/2025,4200,4400,4300
"Uttar Pradesh",Balrampur,Tulsipur,"Bottle gourd","Bottle Gourd",FAQ,23/08/2025,1520,1570,1550
"Uttar Pradesh",Balrampur,Tulsipur,Brinjal,Round/Long,FAQ,23/08/2025,1650,1740,1700
"Uttar Pradesh",Balrampur,Tulsipur,Wheat,Dara,FAQ,23/08/2025,2430,2470,2450
"Uttar Pradesh",Banda,Banda,"Bhindi(Ladies Finger)",Bhindi,FAQ,23/08/2025,1570,1695,1630
"Uttar Pradesh",Banda,Banda,Brinjal,Round/Long,FAQ,23/08/2025,1590,1725,1660
"Uttar Pradesh",Banda,Banda,Cauliflower,Cauliflower,FAQ,23/08/2025,3100,3265,3180
"Uttar Pradesh",Banda,Banda,"Green Chilli","Green Chilly",FAQ,23/08/2025,4320,4520,4420
"Uttar Pradesh",Barabanki,Barabanki,Apple,Delicious,Medium,23/08/2025,8670,8770,8720
"Uttar Pradesh",Barabanki,Barabanki,Banana,"Banana - Ripe",Medium,23/08/2025,2800,2900,2850
"Uttar Pradesh",Barabanki,Barabanki,"Banana - Green","Banana - Green",FAQ,23/08/2025,1750,1850,1800
"Uttar Pradesh",Barabanki,Barabanki,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,23/08/2025,6650,6730,6690
"Uttar Pradesh",Barabanki,Barabanki,Colacasia,Colacasia,FAQ,23/08/2025,2200,2300,2250
"Uttar Pradesh",Barabanki,Barabanki,Cucumbar(Kheera),Cucumbar,FAQ,23/08/2025,2110,2210,2160
"Uttar Pradesh",Barabanki,Barabanki,Ginger(Green),"Green Ginger",FAQ,23/08/2025,4100,4200,4150
"Uttar Pradesh",Barabanki,Barabanki,Gur(Jaggery),Yellow,FAQ,23/08/2025,4530,4600,4570
"Uttar Pradesh",Barabanki,Barabanki,Pumpkin,Pumpkin,FAQ,23/08/2025,1500,1600,1550
"Uttar Pradesh",Barabanki,Barabanki,Rice,III,FAQ,23/08/2025,3380,3440,3410
"Uttar Pradesh",Bareilly,Anwala,Brinjal,Brinjal,FAQ,23/08/2025,1400,1600,1500
"Uttar Pradesh",Bareilly,Anwala,Colacasia,Colacasia,FAQ,23/08/2025,1000,1400,1200
"Uttar Pradesh",Bareilly,Anwala,Onion,Red,FAQ,23/08/2025,1200,1500,1400
"Uttar Pradesh",Bareilly,Anwala,Potato,Desi,FAQ,23/08/2025,800,1000,900
"Uttar Pradesh",Bareilly,Anwala,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,23/08/2025,1200,1500,1400
"Uttar Pradesh",Bareilly,Bareilly,"Bottle gourd","Bottle Gourd",FAQ,23/08/2025,1300,1345,1320
"Uttar Pradesh",Bareilly,Bareilly,Garlic,Garlic,FAQ,23/08/2025,6400,6475,6435
"Uttar Pradesh",Bareilly,Bareilly,Lemon,Lemon,FAQ,23/08/2025,4310,4385,4350
"Uttar Pradesh",Bareilly,Bareilly,Onion,Red,FAQ,23/08/2025,1430,1480,1450
"Uttar Pradesh",Basti,Basti,"Green Chilli","Green Chilly",FAQ,23/08/2025,4400,4600,4500
"Uttar Pradesh",Basti,Basti,"Mousambi(Sweet Lime)",Mousambi,Medium,23/08/2025,3470,3670,3570
"Uttar Pradesh",Basti,Basti,Onion,Red,FAQ,23/08/2025,1425,1525,1475
"Uttar Pradesh",Bijnor,Chaandpur,Tomato,Hybrid,FAQ,23/08/2025,2400,2600,2500
"Uttar Pradesh",Bulandshahar,"Buland Shahr",Apple,Delicious,Medium,23/08/2025,8600,9000,8840
"Uttar Pradesh",Bulandshahar,"Buland Shahr","Banana - Green","Banana - Green",FAQ,23/08/2025,1700,1950,1820
"Uttar Pradesh",Bulandshahar,"Buland Shahr","Bhindi(Ladies Finger)",Bhindi,FAQ,23/08/2025,1550,1800,1650
"Uttar Pradesh",Bulandshahar,"Buland Shahr",Gur(Jaggery),Pathari,FAQ,23/08/2025,4100,4350,4285
"Uttar Pradesh",Bulandshahar,"Buland Shahr",Maize,Yellow,FAQ,23/08/2025,2250,2320,2300
"Uttar Pradesh",Bulandshahar,"Buland Shahr",Rice,III,FAQ,23/08/2025,3250,3400,3300
"Uttar Pradesh",Bulandshahar,Divai,"Bottle gourd","Bottle Gourd",FAQ,23/08/2025,800,1000,900
"Uttar Pradesh",Bulandshahar,Divai,Maize,Hybrid,FAQ,23/08/2025,2225,2235,2230
"Uttar Pradesh",Bulandshahar,Gulavati,"Green Chilli","Green Chilly",FAQ,23/08/2025,2100,2300,2200
"Uttar Pradesh",Bulandshahar,Gulavati,Pumpkin,Other,FAQ,23/08/2025,750,850,800
"Uttar Pradesh",Bulandshahar,Jahangirabad,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,23/08/2025,9915,10155,10035
"Uttar Pradesh",Bulandshahar,Jahangirabad,Maize,Yellow,FAQ,23/08/2025,2250,2285,2270
"Uttar Pradesh",Bulandshahar,Jahangirabad,Papaya,Papaya,Medium,23/08/2025,2700,2895,2790
"Uttar Pradesh",Bulandshahar,Jahangirabad,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,23/08/2025,1910,2100,2005
"Uttar Pradesh",Bulandshahar,Khurja,Brinjal,Round/Long,FAQ,23/08/2025,1575,1775,1675
"Uttar Pradesh",Bulandshahar,Khurja,Maize,Yellow,FAQ,23/08/2025,2240,2340,2290
"Uttar Pradesh",Bulandshahar,Khurja,Papaya,Papaya,Medium,23/08/2025,2660,2860,2760
"Uttar Pradesh",Bulandshahar,Khurja,Rice,III,FAQ,23/08/2025,3180,3380,3280
"Uttar Pradesh",Bulandshahar,Sikarpur,Tomato,Deshi,FAQ,23/08/2025,4400,4600,4500
"Uttar Pradesh",Chandauli,Chandoli,"Bhindi(Ladies Finger)",Bhindi,FAQ,23/08/2025,1650,1750,1700
"Uttar Pradesh",Chandauli,Chandoli,"Bottle gourd","Bottle Gourd",FAQ,23/08/2025,1500,1600,1550
"Uttar Pradesh",Chandauli,Chandoli,Ginger(Green),"Green Ginger",FAQ,23/08/2025,3650,3750,3700
"Uttar Pradesh",Chandauli,Chandoli,"Mousambi(Sweet Lime)",Mousambi,Medium,23/08/2025,3475,3575,3525
"Uttar Pradesh",Chandauli,Chandoli,Onion,Red,FAQ,23/08/2025,1400,1500,1450
"Uttar Pradesh",Chandauli,Chandoli,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,23/08/2025,3180,3280,3230
"Uttar Pradesh",Chandauli,Chandoli,Wheat,Dara,FAQ,23/08/2025,2545,2585,2565
"Uttar Pradesh",Etah,Etah,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,23/08/2025,7500,9200,8825
"Uttar Pradesh",Etah,Etah,"Bottle gourd","Bottle Gourd",FAQ,23/08/2025,1000,1500,1360
"Uttar Pradesh",Etah,Etah,Ginger(Green),"Green Ginger",FAQ,23/08/2025,3500,3800,3595
"Uttar Pradesh",Etah,Etah,Potato,Desi,FAQ,23/08/2025,900,1200,955
"Uttar Pradesh",Etah,Etah,Tomato,Hybrid,FAQ,23/08/2025,3500,4000,3785
"Uttar Pradesh",Etawah,Bharthna,"Bengal Gram Dal (Chana Dal)","Bengal Gram Dal",FAQ,23/08/2025,7560,7960,7760
"Uttar Pradesh",Etawah,Bharthna,Brinjal,Brinjal,FAQ,23/08/2025,1410,1610,1510
"Uttar Pradesh",Etawah,Bharthna,Maize,Yellow,FAQ,23/08/2025,2125,2250,2230
"Uttar Pradesh",Etawah,Bharthna,"Mustard Oil","Mustard Oil",FAQ,23/08/2025,14250,14450,14350
"Uttar Pradesh",Etawah,Bharthna,Onion,Red,FAQ,23/08/2025,1370,1570,1470
"Uttar Pradesh",Etawah,Bharthna,Potato,Desi,FAQ,23/08/2025,1000,1200,1100
